spec_id,module,outcome,term,horizon,coef,std_err,p_value,nobs,effect_std,controls,data_hash,q_value
A_linear_pwt_inv_share_change_d_efw_summary,A,pwt_inv_share_change,d_efw_summary,1,0.0012863101843409188,0.0062446543697794185,0.8368810947684457,685,0.000718489144331738,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.9432715634189632
A_linear_pwt_inv_share_change_d_efw_summary,A,pwt_inv_share_change,d_efw_summary,2,-0.02130960975910328,0.009874105322318305,0.03150772856363515,547,-0.011902823648796886,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.3338830718814782
A_linear_pwt_inv_share_change_d_efw_summary,A,pwt_inv_share_change,d_efw_summary,3,-0.020081544354956463,0.008229624711768765,0.015255920896239061,418,-0.011216868058807557,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.2148542192887001
A_linear_pwt_inv_share_change_d_efw_area1,A,pwt_inv_share_change,d_efw_area1,0,0.002952514969638944,0.004851129522412849,0.5429810608546684,825,0.0030487199372012715,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.7843458387336814
A_linear_pwt_inv_share_change_d_efw_area1,A,pwt_inv_share_change,d_efw_area1,1,-0.002435902041552749,0.003854345696322075,0.5276669212971481,685,-0.0025152736550085298,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.7754409539062438
A_linear_pwt_inv_share_change_d_efw_area1,A,pwt_inv_share_change,d_efw_area1,2,-0.00558619159833003,0.006297682605084522,0.3755953622934767,547,-0.005768212481218223,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6929710014614932
A_linear_pwt_inv_share_change_d_efw_area1,A,pwt_inv_share_change,d_efw_area1,3,-0.0021967006679540096,0.004536279083474608,0.6285582689833698,418,-0.0022682781260457805,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.8231170509701509
A_linear_pwt_inv_share_change_d_efw_area2,A,pwt_inv_share_change,d_efw_area2,0,-0.0009305437079007012,0.005830566366683679,0.8732465514124277,825,-0.0004897021399292912,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.9521204334754857
A_linear_pwt_inv_share_change_d_efw_area2,A,pwt_inv_share_change,d_efw_area2,1,0.006092023753061231,0.005290423634261856,0.25003794318396455,685,0.0032059505029639122,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
A_linear_pwt_inv_share_change_d_efw_area2,A,pwt_inv_share_change,d_efw_area2,2,-0.011611548782968195,0.007719884175060573,0.1333365197392704,547,-0.006110621391165926,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.5479492016853205
A_linear_pwt_inv_share_change_d_efw_area2,A,pwt_inv_share_change,d_efw_area2,3,0.005930961647582674,0.006398797462463167,0.3547253861789179,418,0.003121190961800282,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6837413437683995
A_linear_pwt_inv_share_change_d_efw_area3,A,pwt_inv_share_change,d_efw_area3,0,0.003948320925224117,0.0020439321250301412,0.053816989095269774,825,0.006213229437048982,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.45424090713468807
A_linear_pwt_inv_share_change_d_efw_area3,A,pwt_inv_share_change,d_efw_area3,1,-0.0006373810728956401,0.0016244588451216427,0.694946154097285,685,-0.0010030073339360739,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.8764619406152326
A_linear_pwt_inv_share_change_d_efw_area3,A,pwt_inv_share_change,d_efw_area3,2,-0.0002463132752158931,0.0026114735788556626,0.9249021172502989,547,-0.0003876080291574741,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.9892940368056995
A_linear_pwt_inv_share_change_d_efw_area3,A,pwt_inv_share_change,d_efw_area3,3,-0.008235755012327492,0.0019716176000040327,3.867661629719521e-05,418,-0.012960100368744037,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.0021787827180753303
A_linear_pwt_inv_share_change_d_efw_area4,A,pwt_inv_share_change,d_efw_area4,0,-0.002355633489216164,0.002236596548562396,0.29265541913066273,761,-0.0026118576097077235,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
A_linear_pwt_inv_share_change_d_efw_area4,A,pwt_inv_share_change,d_efw_area4,1,0.0016246399375701647,0.002717207588512568,0.5501793094577181,628,0.001801353310437814,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.7879686720199521
A_linear_pwt_inv_share_change_d_efw_area4,A,pwt_inv_share_change,d_efw_area4,2,-0.0031830317409401216,0.003132765123166244,0.31025421339480097,504,-0.0035292526246440974,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
A_linear_pwt_inv_share_change_d_efw_area4,A,pwt_inv_share_change,d_efw_area4,3,0.0002698732640892287,0.0035755457378148997,0.9398879358744603,395,0.0002992275927876452,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.9893101785676732
A_linear_pwt_inv_share_change_d_efw_area5,A,pwt_inv_share_change,d_efw_area5,0,0.009830940064271978,0.005867988748785535,0.09433835732245788,820,0.006767168875012086,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.48682341603492446
A_linear_pwt_inv_share_change_d_efw_area5,A,pwt_inv_share_change,d_efw_area5,1,0.0038330627018324233,0.004884413142807386,0.43295178026417824,680,0.0026385048064811894,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.7059078287835059
A_linear_pwt_inv_share_change_d_efw_area5,A,pwt_inv_share_change,d_efw_area5,2,-0.014730761156129786,0.0067181991371757545,0.028909749294293574,542,-0.010139981298765113,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.3338830718814782
A_linear_pwt_inv_share_change_d_efw_area5,A,pwt_inv_share_change,d_efw_area5,3,-0.009350998302097726,0.006757124366832025,0.16742966057781272,413,-0.006436798947663275,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6151220138619642
A_asym_pwt_inv_share_change,A,pwt_inv_share_change,d_efw_summary_pos,0,0.012940093117254017,0.014781270734413446,0.3816514572187528,825,0.004941847691340454,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6929710014614932
A_asym_pwt_inv_share_change,A,pwt_inv_share_change,d_efw_summary_neg,0,0.02206902188945073,0.018881253127686314,0.24288994610651682,825,0.006570289143300192,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
A_asym_pwt_inv_share_change,A,pwt_inv_share_change,d_efw_summary_pos,1,-0.00019411979408660631,0.009873032801599213,0.984320723211614,685,-7.413474134674175e-05,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,1.0
A_asym_pwt_inv_share_change,A,pwt_inv_share_change,d_efw_summary_neg,1,0.004615113493863295,0.01515787656675508,0.7608898429075661,685,0.0013739906659987874,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.929479578336487
A_asym_pwt_inv_share_change,A,pwt_inv_share_change,d_efw_summary_pos,2,-0.027806111738319855,0.01385911146080097,0.04548915852732782,547,-0.010619210221597758,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.42709265506213345
A_asym_pwt_inv_share_change,A,pwt_inv_share_change,d_efw_summary_neg,2,-0.006386169461521232,0.019319102184571505,0.7411472394172518,547,-0.0019012614193094396,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.9164256108230245
A_asym_pwt_inv_share_change,A,pwt_inv_share_change,d_efw_summary_pos,3,-0.02247778922476075,0.011421253798076588,0.0499780059593109,418,-0.008584313094216249,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.44454121090123905
A_asym_pwt_inv_share_change,A,pwt_inv_share_change,d_efw_summary_neg,3,-0.01468052045593231,0.02168407811477083,0.49891423414927605,418,-0.004370617993528534,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.752997798819243
A_linear_inflation_cpi_d_efw_summary,A,inflation_cpi,d_efw_summary,0,-126.51890453029813,79.75205891717096,0.11303868409870521,972,-70.66915940212311,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.5027246740179258
A_linear_inflation_cpi_d_efw_summary,A,inflation_cpi,d_efw_summary,1,-177.3989618367053,106.9551503153055,0.09764693188417617,849,-99.08902988333311,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.48682341603492446
A_linear_inflation_cpi_d_efw_summary,A,inflation_cpi,d_efw_summary,2,-74.28365051960965,74.96285442693069,0.322144643728713,716,-41.492322108153886,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.663932253538445
A_linear_inflation_cpi_d_efw_summary,A,inflation_cpi,d_efw_summary,3,-6.764472079557373,5.441317968815782,0.21447711109930556,583,-3.7784041636795282,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6559424983627763
A_linear_inflation_cpi_d_efw_area1,A,inflation_cpi,d_efw_area1,0,37.71888523659175,38.97195674747087,0.33341011244139684,972,38.94792020101641,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6788711928023622
A_linear_inflation_cpi_d_efw_area1,A,inflation_cpi,d_efw_area1,1,-45.44405530663063,31.028303048390608,0.14348750593826698,849,-46.924807787695826,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.558140650528664
A_linear_inflation_cpi_d_efw_area1,A,inflation_cpi,d_efw_area1,2,9.25615913042712,13.050307569713288,0.478454728470874,716,9.557762508581499,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.7418243037759423
A_linear_inflation_cpi_d_efw_area1,A,inflation_cpi,d_efw_area1,3,-2.1585551973558688,2.523325467463255,0.3927792482281751,583,-2.2288897205940383,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6929710014614932
A_linear_inflation_cpi_d_efw_area2,A,inflation_cpi,d_efw_area2,0,1.8132606267673463,41.15195230835537,0.9648654046921976,972,0.9542352515399005,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.9893101785676732
A_linear_inflation_cpi_d_efw_area2,A,inflation_cpi,d_efw_area2,1,-21.042607183551493,29.108604162896192,0.46998740862891597,849,-11.073751485272792,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.7418243037759423
A_linear_inflation_cpi_d_efw_area2,A,inflation_cpi,d_efw_area2,2,-28.947240332736946,28.3421084000027,0.30753077385521,716,-15.233594527191675,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
A_linear_inflation_cpi_d_efw_area2,A,inflation_cpi,d_efw_area2,3,-2.3683019941950936,1.505294353995767,0.11637460939432431,583,-1.246327866933365,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.504289974042072
A_linear_inflation_cpi_d_efw_area3,A,inflation_cpi,d_efw_area3,0,-64.60899143815718,51.39348618979138,0.209064458060364,972,-101.67119013478307,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6552544572006377
A_linear_inflation_cpi_d_efw_area3,A,inflation_cpi,d_efw_area3,1,-26.038873371855896,14.062661473642997,0.0645075844451628,849,-40.97577112033328,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.45424090713468807
A_linear_inflation_cpi_d_efw_area3,A,inflation_cpi,d_efw_area3,2,-36.175854409329716,32.88456852072737,0.271768999635851,716,-56.92771377587224,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
A_linear_inflation_cpi_d_efw_area3,A,inflation_cpi,d_efw_area3,3,-0.5587113688470116,0.5252768617616639,0.28807818097459426,583,-0.8792096664576824,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
A_linear_inflation_cpi_d_efw_area4,A,inflation_cpi,d_efw_area4,0,-2.902117131664816,15.174894887311371,0.8483862582229729,899,-3.217782710808766,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.9432715634189632
A_linear_inflation_cpi_d_efw_area4,A,inflation_cpi,d_efw_area4,1,-75.26073450189561,55.23543279207975,0.17351688047062885,775,-83.44690420680739,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6203058491979815
A_linear_inflation_cpi_d_efw_area4,A,inflation_cpi,d_efw_area4,2,17.869381306898568,17.6220859750666,0.31104770639870893,653,19.813048065776204,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
A_linear_inflation_cpi_d_efw_area4,A,inflation_cpi,d_efw_area4,3,-0.9340345095703212,0.9260986930654336,0.3137865094478114,532,-1.035630183014009,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
A_linear_inflation_cpi_d_efw_area5,A,inflation_cpi,d_efw_area5,0,-28.868459404458328,82.05387422384094,0.725063021340536,967,-19.871725254574358,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.9076714859744488
A_linear_inflation_cpi_d_efw_area5,A,inflation_cpi,d_efw_area5,1,9.612278125170173,18.794890574178854,0.6092152593824727,844,6.616652011033107,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.8119337408967178
A_linear_inflation_cpi_d_efw_area5,A,inflation_cpi,d_efw_area5,2,-33.25925122309665,29.827725287928303,0.26531554219957676,711,-22.894145240607234,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
A_linear_inflation_cpi_d_efw_area5,A,inflation_cpi,d_efw_area5,3,-4.568907275299026,4.165838113088699,0.2733633941836964,578,-3.1450265085620264,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
A_asym_inflation_cpi,A,inflation_cpi,d_efw_summary_pos,0,-154.2356753576435,99.04091049439302,0.11979261007125408,972,-58.902915866362214,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.5061237775510484
A_asym_inflation_cpi,A,inflation_cpi,d_efw_summary_neg,0,-76.39430628854693,70.65713329479702,0.27993191779599,972,-22.74376652177411,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
A_asym_inflation_cpi,A,inflation_cpi,d_efw_summary_pos,1,-134.1469830054561,92.04585373107638,0.14546552612460006,849,-51.23100369207232,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.558140650528664
A_asym_inflation_cpi,A,inflation_cpi,d_efw_summary_neg,1,-264.93112885449204,165.4059304697359,0.10968171328337006,849,-78.87409457267327,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.5009786363483659
A_asym_inflation_cpi,A,inflation_cpi,d_efw_summary_pos,2,-105.57185319031424,87.4506545970923,0.22786126278363783,716,-40.318103914062135,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6559424983627763
A_asym_inflation_cpi,A,inflation_cpi,d_efw_summary_neg,2,-8.84430036780336,70.24125953989585,0.8998460839708351,716,-2.6330850083773507,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.9686241286055486
A_asym_inflation_cpi,A,inflation_cpi,d_efw_summary_pos,3,-3.926760395670684,6.450518848570941,0.5430086575848563,583,-1.4996377243929968,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.7843458387336814
A_asym_inflation_cpi,A,inflation_cpi,d_efw_summary_neg,3,-12.847410418288984,7.072241932648251,0.06997017654000448,583,-3.8248727838344077,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.45480614751002907
B_legal_x_money,B,gdppc_growth_5y,d_efw_area2,0,0.05027725783277052,0.02768645706165943,0.06974880010618967,972,0.026458596776747802,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.45480614751002907
B_legal_x_money,B,gdppc_growth_5y,d_area2_x_area3,0,-0.0043011360574565305,0.0038508810272100693,0.2643598456518752,972,-0.014424019410126302,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
B_legal_x_money,B,gdppc_growth_5y,d_efw_area2,1,0.015283306441632553,0.029961580731562572,0.610151391088066,834,0.008042897723253676,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.8119337408967178
B_legal_x_money,B,gdppc_growth_5y,d_area2_x_area3,1,-0.0012581570844558841,0.004357177503022318,0.7728580005675405,834,-0.004219276480621539,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.929479578336487
B_legal_x_money,B,gdppc_growth_5y,d_efw_area2,2,-0.039203643686213464,0.0262681625050951,0.13617672467919206,691,-0.020631065519184425,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.5479492016853205
B_legal_x_money,B,gdppc_growth_5y,d_area2_x_area3,2,0.0060955799448130865,0.003465215398199941,0.07913929316577262,691,0.02044175358915606,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.4776621623219847
B_legal_x_money,B,gdppc_growth_5y,d_efw_area2,3,0.04434015916949891,0.030638943956314304,0.1486173329810052,551,0.02333417618726842,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.558140650528664
B_legal_x_money,B,gdppc_growth_5y,d_area2_x_area3,3,-0.0047909136004909755,0.004214555870595741,0.25631158857959013,551,-0.01606650657933025,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.6585901837195639
B_trade_x_regulation,B,gdppc_growth_5y,d_efw_area4,0,0.006385400314532898,0.015815402128288043,0.6865171797747198,894,0.0070799453645449565,"lag_gdppc_growth_5y,lag_gdppc_log,lag_efw_summary,trade_gdp,inflation_cpi,gcf_gdp,gov_consumption_gdp",868302632f1f78e806748c2cbf7becc63dcb02d41e25254899706480a7e30feb,0.8723413788114861
